NodeID,Caption,IPAddress,Vendor,MachineType,HealthTier,CPULoad_Pct,PercentMemoryUsed_Pct,AvgResponseTime_ms,Status,StatusDescription,City,SystemUpTime_Sec,LastSync
342,CBPS-KOP-AIRTEL ILL-CE,202.56.222.81,Cisco,Cisco 4331 ISR,High,32,13,0,1,Node status is Up.,BPS-KOLHAPUR,11788591.0,2026-08-18T12:04:49.8500000
347,CBPS-KOP-TCL-DMPLS-SEC-CE,172.16.200.20,Cisco,Cisco C1111-4P Router,High,19,21,0,1,Node status is Up.,BPS-KOLHAPUR,11789926.0,2026-08-18T12:04:49.8500000
349,GN-TD-4F-RHS-DS,172.19.93.58,Cisco,Cisco C9200L,High,9,57,1,1,Node status is Up.,Gr.Noida-TD,11171860.0,2026-08-18T12:04:34.8230000
359,GNPII-4F-RHS-SABRE,172.19.93.33,Cisco,Cisco Catalyst 2960-48,High,18,66,3,1,Node status is Up.,Gr.Noida-TD,1586741.125,2026-08-18T12:04:34.8230000
371,CBPS-KOP-Proctor -Verizon Primary CE,68.136.19.174,Cisco,Cisco C1111-8P Router,High,36,20,0,1,Node status is Up.,BPS-KOLHAPUR,11787186.0,2026-08-18T12:04:49.8500000
372,KOP-Proctor-VERIZON-Secondary CE (VI LM),65.249.126.2,Cisco,Cisco C1111-8P Router,High,14,21,0,1,Node status is Up.,BPS-KOLHAPUR,11788898.0,2026-08-18T12:04:49.8500000
378,GN-TD-1F-LHS-DS,172.19.93.51,Cisco,Cisco C9200L,High,9,25,2,1,Node status is Up.,Gr.Noida-TD,11174790.0,2026-08-18T12:04:34.8230000
391,GN-TD-5F-RHS-LPL-SW1,172.19.93.158,Cisco,Cisco Catalyst 2960-48TT,High,11,66,1,1,Node status is Up.,Gr.Noida-TD,24227832.0,2026-08-18T12:04:34.8230000
392,GN-TD-5F-RHS-LPL-SW2,172.19.93.159,Cisco,Cisco Catalyst 2960-48TT,High,10,66,1,1,Node status is Up.,Gr.Noida-TD,24228064.0,2026-08-18T12:04:34.8230000
394,HYDERABAD-SIFY-INTERNET-WAN-CE,223.30.16.209,Unknown,Unknown,High,-2,0,34,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:33.8170000
395,HYD-WAN-FW-Pri,172.17.100.10,Palo Alto Networks,PA-3220,High,5,33,0,1,Node status is Up.,Hyderabad,15912660.0,2026-08-18T12:04:33.8170000
396,HYD-WAN-FW-Sec,172.17.100.11,Palo Alto Networks,PA-3220,High,1,29,0,1,Node status is Up.,Hyderabad,15911930.0,2026-08-18T12:04:33.8170000
423,CFG_Access_SW_4,172.26.224.24,Cisco,C9300L,High,4,33,35,1,Node status is Up.,CHARLESTON,16295024.0,2026-08-17T23:34:40.2900000
424,CFG_Access_SW_3,172.26.224.23,Cisco,Catalyst 3560X 48,High,24,32,23,1,Node status is Up.,CHARLESTON,21201082.0,2026-08-17T23:34:28.9570000
426,CFG_Access_SW_2,172.26.224.22,Cisco,Catalyst 3560X 48,High,24,32,30,1,Node status is Up.,CHARLESTON,21202394.0,2026-08-17T23:34:28.9570000
428,CFG-CH-WLC1,172.26.224.10,Cisco,Cisco L-AIR-CTVM-5-K9,High,-2,0,24,1,Node status is Up.,CHARLESTON,37301544.0,2026-08-17T23:34:28.9570000
430,Aug-WOW-INT-RTR,172.26.128.6,Cisco,Cisco 892FSP-K9,High,3,19,32,1,Node status is Up.,Augusta - Martinez (CFG),4053764.75,2026-08-17T23:34:28.9570000
431,AUGUSTA-INT-COMCAST-50MBPS-CE,50.221.155.102,Unknown,Unknown,High,-2,0,31,1,Node status is Up.,Augusta - Martinez (CFG),0.0,2026-08-17T23:34:28.9570000
432,AUGUSTA-INT-WOW-50MBPS-CE,50.168.136.254,Unknown,Unknown,High,-2,0,28,1,Node status is Up.,Augusta - Martinez (CFG),0.0,2026-08-17T23:34:28.9570000
439,WAN-Agg-SW,172.17.180.254,Cisco,Cisco Catalyst 38xx stack,High,5,50,1,1,Node status is Up.,Gr.Noida-T-AB,34789904.0,2026-08-18T12:04:47.2330000
440,CFG-AUG-FW-PRI - WOW WAN IP,50.168.137.2,Unknown,Unknown,High,-2,-2,26,1,Node status is Up.,Augusta - Martinez (CFG),0.0,2026-08-17T23:34:40.2900000
441,DC-MGMTSW,172.18.0.9,Cisco,Cisco C9200L,High,8,42,1,1,Node status is Up.,Gr.Noida-T-AB,5773828.5,2026-08-18T12:04:47.2330000
447,Gr. Noida-TD-WAN-FW-Primary,172.19.94.5,Palo Alto Networks,PA-3250,High,12,38,0,1,Node status is Up.,Gr.Noida-TD,17090812.0,2026-08-18T12:04:34.8230000
448,Gr. Noida-TD-WAN-FW-Secondary,172.19.94.6,Palo Alto Networks,PA-3250,High,2,31,0,1,Node status is Up.,Gr.Noida-TD,17091966.0,2026-08-18T12:04:34.8230000
473,CBPS-Pune-HSBC-SW-2,10.253.80.14,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,High,30,35,2,1,Node status is Up.,BPS-PUNE,28677672.0,2026-08-18T12:04:49.7970000
474,CBPS-SO-HR01-AC-SW-1,10.253.10.12,Cisco,Cisco C9200L,High,11,33,1,1,Node status is Up.,BPS-Pune,6960346.0,2026-08-18T12:04:49.7970000
475,CBPS-SO-DC-AC-SW-ST1,10.253.10.13,Cisco,Cisco C9200L,High,7,41,1,1,Node status is Up.,BPS-PUNE,10517632.0,2026-08-18T12:04:49.7970000
491,GN-TD-5F-RHS-DS ,172.19.93.60,Cisco,Cisco C9200L,High,11,25,2,1,Node status is Up.,Gr.Noida-TD,11169590.0,2026-08-18T12:04:34.8230000
492,AUDI-SW ,172.19.93.254,Cisco,Cisco Catalyst 29xxStack,High,26,20,1,1,Node status is Up.,Gr.Noida-TD,2936247.0,2026-08-18T12:04:34.8230000
493,GN-TD-2F-LHS-DS,172.19.93.53,Cisco,Cisco C9200L,High,12,25,1,1,Node status is Up.,Gr.Noida-TD,11173574.0,2026-08-18T12:04:34.8230000
506,GN-TD-3F-RHS-DS,172.19.93.56,Cisco,Cisco C9200L,High,10,57,1,1,Node status is Up.,Gr.Noida-TD,11170770.0,2026-08-18T12:04:34.8230000
507,GN-TD-1F-LHS-AS1,172.19.93.116,"Juniper Networks, Inc.",Juniper EX4200,Medium,76,63,1,1,Node status is Up.,Gr.Noida-TD,41826860.0,2026-08-18T12:04:34.8230000
508,GN-TD-1F-LHS-AS2,172.19.93.117,"Juniper Networks, Inc.",Juniper EX4200,High,14,62,1,1,Node status is Up.,Gr.Noida-TD,36737632.0,2026-08-18T12:04:34.8230000
509,GN-TD-1F-LHS-AS3,172.19.93.118,"Juniper Networks, Inc.",Juniper EX4200,High,14,60,1,1,Node status is Up.,Gr.Noida-TD,41826740.0,2026-08-18T12:04:34.8230000
510,GN-TD-1F-LHS-AS4,172.19.93.119,"Juniper Networks, Inc.",Juniper EX4200,High,14,57,1,1,Node status is Up.,Gr.Noida-TD,41826716.0,2026-08-18T12:04:34.8230000
511,GN-TD-2F-RHS-DS ,172.19.93.54,Cisco,Cisco Catalyst 29xxStack,High,38,22,3,1,Node status is Up.,Gr.Noida-TD,5706022.5,2026-08-18T12:04:34.8230000
512,GN-TD-2F-RHS-WIFI-SW ,172.19.93.84,Cisco,C9300L,High,8,37,1,1,Node status is Up.,Gr.Noida-TD,3682850.0,2026-08-18T12:04:34.8230000
513,GNDC-CBS-FW,172.18.40.153,Unknown,Unknown,High,-2,-2,0,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:47.2330000
519,GN-TD-8F-LHS-DS,172.19.93.65,Cisco,C9300L,High,8,44,1,1,Node status is Up.,Gr.Noida-TD,14318890.0,2026-08-18T12:04:34.8230000
520,GN-TD-8F-RHS-DS,172.19.93.66,Cisco,C9300L,High,8,44,1,1,Node status is Up.,Gr.Noida-TD,14189548.0,2026-08-18T12:04:34.8230000
529,GN-TD-7F-LHS-DS,172.19.93.63,Cisco,Cisco C9200L,High,11,57,4,1,Node status is Up.,Gr.Noida-TD,961870.0,2026-08-18T12:04:34.8230000
530,GN-TD-7F-RHS-DS,172.19.93.64,Cisco,Cisco C9200L,High,12,58,6,1,Node status is Up.,Gr.Noida-TD,11166539.0,2026-08-18T12:04:34.8230000
542,GN-TD-6F-LHS-DS-WIFI-SW,172.19.93.91,Cisco,C9300L,High,9,44,1,1,Node status is Up.,Gr.Noida-TD,9951125.0,2026-08-18T12:04:34.8230000
543,GN-TD-6F-RHS-SW,172.19.93.62,Cisco,Cisco C9200L,High,9,46,2,1,Node status is Up.,Gr.Noida-TD,9963122.0,2026-08-18T12:04:34.8230000
544,GN-TD-5F-LHS-DS,172.19.93.59,Cisco,Cisco C9200L,High,13,57,2,1,Node status is Up.,Gr.Noida-TD,11169796.0,2026-08-18T12:04:34.8230000
546,GN-TD-4F-LHS-DS,172.19.93.57,Cisco,Cisco C9200L,High,11,57,1,1,Node status is Up.,Gr.Noida-TD,11170864.0,2026-08-18T12:04:34.8230000
550,HYD-7F-SW01-SF,172.17.100.30,Cisco,C9300L,High,9,45,1,1,Node status is Up.,Hyderabad,10557820.0,2026-08-18T12:04:33.8170000
551,HYD-7F-SW04-SF,172.17.100.31,Cisco,C9300L,High,9,46,1,1,Node status is Up.,Hyderabad,4659421.0,2026-08-18T12:04:33.8170000
552,HYD-7F-SW02-SF,172.17.100.32,Cisco,C9300L,High,9,46,1,1,Node status is Up.,Hyderabad,10551658.0,2026-08-18T12:04:33.8170000
553,GN-TD-4F-RHS-SW,172.19.93.29,"Juniper Networks, Inc.",Juniper EX4200,High,20,47,1,1,Node status is Up.,Gr.Noida-TD,1589849.5,2026-08-18T12:04:34.8230000
554,GNII-4F-LHS-SW,172.19.93.30,"Juniper Networks, Inc.",Juniper EX4200,High,13,46,1,1,Node status is Up.,Gr.Noida-TD,1590355.875,2026-08-18T12:04:34.8230000
557,BLRDR-DMZ-SW,172.18.130.22,Cisco,Cisco Catalyst 38xx stack,High,4,46,1,1,Node status is Up.,BANGALORE,20212620.0,2026-08-18T12:04:38.6170000
561,HYD-Core-SW,172.17.100.1,Cisco,Catalyst 9500-48Y4C,High,1,11,1,1,Node status is Up.,Hyderabad,37080232.0,2026-08-18T12:04:33.8170000
562,GN-TD-3F-LHS-SW,172.19.93.27,"Juniper Networks, Inc.",Juniper EX4200,High,8,52,1,1,Node status is Up.,Gr.Noida-TD,1919691.625,2026-08-18T12:04:34.8230000
563,GN-TD-2F-LHS-AS1,172.19.93.121,Cisco,Cisco C9200L,High,12,26,3,1,Node status is Up.,Gr.Noida-TD,11174037.0,2026-08-18T12:04:34.8230000
564,GN-TD-2F-LHS-AS2,172.19.93.122,Cisco,Cisco C9200L,High,10,25,2,1,Node status is Up.,Gr.Noida-TD,6931456.0,2026-08-18T12:04:34.8230000
565,GN-TD-2F-LHS-AS3,172.19.93.123,Cisco,Cisco C9200L,High,10,25,1,1,Node status is Up.,Gr.Noida-TD,12817081.0,2026-08-18T12:04:34.8230000
566,GN-TD-1F-RHS-SW,172.19.93.24,"Juniper Networks, Inc.",Juniper EX4200,High,17,64,1,1,Node status is Up.,Gr.Noida-TD,29123420.0,2026-08-18T12:04:34.8230000
567,HYDERABAD-TATA-INTERNET-WAN-CE,121.244.1.18,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,Hyderabad,0.0,2026-08-18T12:04:33.8170000
572,HYD-Server-SW,172.17.100.23,Cisco,C9300L,High,5,20,2,1,Node status is Up.,Hyderabad,37074416.0,2026-08-18T12:04:33.8170000
573,HYD-WAN-SW,172.17.100.24,Cisco,C9300L,High,5,20,3,1,Node status is Up.,Hyderabad,37074352.0,2026-08-18T12:04:33.8170000
575,NW-R2-DS-SW,172.17.240.51,Cisco,Cisco Catalyst 29xxStack,High,35,23,1,1,Node status is Up.,BANGALORE,18931554.0,2026-08-18T12:04:38.6170000
576,NW-R2-WIFI-SW,172.17.240.52,Cisco,C9300L,High,7,34,1,1,Node status is Up.,BANGALORE,11685037.0,2026-08-18T12:04:34.5370000
580,IT_Room_SW01,172.17.240.61,Cisco,Cisco WS-C2960-24PC-L,High,8,36,1,1,Node status is Up.,BANGALORE,1841456.75,2026-08-18T12:04:34.5370000
582,CBPS-Pune-2F-DC-SW02,10.253.10.14,Cisco,Cisco C9200L,High,7,23,0,1,Node status is Up.,BPS-Pune,10518009.0,2026-08-18T12:04:49.7970000
583,CBPS-Pune-HR02-SW02,10.253.10.17,Cisco,Cisco C9200L,High,8,23,1,1,Node status is Up.,BPS-PUNE,10523265.0,2026-08-18T12:04:49.7970000
586,HYD-8F-DS,172.17.100.25,Cisco,C9300L,High,6,38,1,1,Node status is Up.,Hyderabad,10544074.0,2026-08-18T12:04:33.8170000
588,HYD-9F-SW01-DPA,172.17.100.27,Cisco,C9300L,High,7,38,1,1,Node status is Up.,Hyderabad,10544655.0,2026-08-18T12:04:33.8170000
589,HYD-9F-SW02-DPA,172.17.100.28,Cisco,C9300L,High,12,50,1,1,Node status is Up.,Hyderabad,5100561.0,2026-08-18T12:04:33.8170000
590,HYD-9F-SW03-DPA,172.17.100.29,Cisco,C9300L,High,12,49,1,1,Node status is Up.,Hyderabad,5119753.5,2026-08-18T12:04:33.8170000
591,7F-SW03-SF,172.17.100.33,Cisco,C9300L,High,9,45,1,1,Node status is Up.,Hyderabad,10558379.0,2026-08-18T12:04:33.8170000
592,7F-SW05-SF,172.17.100.34,Cisco,C9300L,High,11,48,1,1,Node status is Up.,Hyderabad,4911623.5,2026-08-18T12:04:33.8170000
595,HYD-9F-SW05-DPA,172.17.100.39,Cisco,C9300L,High,11,48,1,1,Node status is Up.,Hyderabad,5121318.0,2026-08-18T12:04:33.8170000
596,HYD-9F-AS5,172.17.100.42,Cisco,Cisco C9200L,High,10,29,1,1,Node status is Up.,Hyderabad,5343575.0,2026-08-18T12:04:33.8170000
603,EXIT-GATE-SW,172.17.182.18,Cisco,Cisco Catalyst 2960-24TC,Medium,5,60,3,9,Node status is Unmanaged.,Gr.Noida-T-AB,1937.9200439453125,2026-08-18T12:04:47.2330000
996,TB-4F-SW7,172.17.182.75,Cisco,Cisco Catalyst 29xxStack,High,45,21,3,1,Node status is Up.,Gr.Noida-T-AB,8209520.5,2026-08-18T12:04:47.2330000
1000,TB-4F-SW8 ,172.17.182.79,Cisco,Cisco Catalyst 29xxStack,High,43,22,9,1,Node status is Up.,Gr.Noida-T-AB,15048892.0,2026-08-18T12:04:47.2330000
1001,CFG-FW-Windsor,172.28.101.1,"Fortinet, Inc.",FortiGate 80F,Medium,5,37,-1,9,Node status is Unmanaged.,Windsor,18068848.0,2025-10-01T06:23:53.5800000
1002,IN-TZ2-SWPE,172.19.95.100,Windows,Windows 2019 Server,High,16,50,1,1,Node status is Up.,Gr.Noida-TD,193462.46875,2026-08-18T12:04:45.9170000
1003,GN-TD-3F-RHS-AS1,172.19.93.149,"Juniper Networks, Inc.",Juniper EX4200,High,13,60,1,1,Node status is Up.,Gr.Noida-TD,1589175.0,2026-08-18T12:04:47.2330000
1004,GN-TD-3F-RHS-AS2,172.19.93.147,"Juniper Networks, Inc.",Juniper EX4200,Low,98,60,1,14,"Node status is Critical, CPU Load threshold is Critical.",Gr.Noida-TD,1589181.75,2026-08-18T12:04:47.2330000
1037,CBPS-Pune-HSBC-SW-1,10.253.80.13,Cisco,Cisco Catalyst 2960X-48TS-LL Switch,High,-2,-2,1,1,Node status is Up.,BPS-PUNE,28677578.0,2026-08-18T12:04:49.7970000
1038,IN-TZ1-SWOS,172.18.51.142,Windows,Windows 2019 Server,High,31,50,0,1,Node status is Up.,Gr.Noida-T-AB,193959.0,2026-08-18T12:04:45.9170000
1040,IN-BLR-SWPE,172.18.151.143,Windows,Windows 2019 Server,Medium,16,81,4,1,Node status is Up.,BANGALORE,1627300.0,2026-08-18T12:04:34.5370000
1042,R5-DC-SRV-SW01,172.17.240.64,Cisco,Catalyst 2960,High,8,65,1,1,Node status is Up.,BANGALORE,4120056.5,2026-08-18T12:04:34.5370000
1043,R5-DC-SRV-SW02,172.17.240.65,Cisco,Cisco WS-C2960-24PC-L,High,10,66,1,1,Node status is Up.,BANGALORE,19272484.0,2026-08-18T12:04:34.5370000
1044,GN-TD-1F-LHS-IT,172.19.93.150,"Juniper Networks, Inc.",Juniper EX4200,High,14,47,1,1,Node status is Up.,Gr.Noida-TD,6153943.5,2026-08-18T12:04:34.8230000
1048,WPS-CH-WAN-FW-SEC,172.26.224.6,Unknown,Unknown,High,-2,-2,214,1,Node status is Up.,CHARLESTON,0.0,2026-08-18T12:04:47.2330000
1052,BLR-LAN-MPLS-FW-PRY,172.18.130.10,Cisco,Cisco ASA 5555-X,High,1,12,0,1,Node status is Up.,BANGALORE,20210456.0,2026-08-18T12:04:34.5370000
1054,BGL-LAN-FW-PRY,172.18.141.11,Cisco,Cisco ASA 5555-X,High,2,0,0,1,Node status is Up.,BANGALORE,20210440.0,2026-08-18T12:04:34.5370000
1055,BGL-LAN-FW-SEC,172.18.141.12,Cisco,Cisco ASA 5555-X,High,0,0,0,1,Node status is Up.,BANGALORE,20212192.0,2026-08-18T12:04:34.5370000
1056,CBPS-MNL-V3-FW01,10.251.104.28,Palo Alto Networks,PA-460,High,8,72,6,1,Node status is Up.,BPS-Manila-V3,9406580.0,2026-08-18T14:34:43.7400000
1060,CBPS-Dallas-FW2-PA-440,192.168.239.26,Palo Alto Networks,PA-440,High,2,60,239,1,Node status is Up.,BPS-Dallas,2501626.0,2026-08-17T23:34:36.4270000
1064,CBPSMNL_V3_11F_Stack_SW01,10.251.104.11,Cisco,Cisco C9200L,High,6,41,16,1,Node status is Up.,BPS-Manila-V3,4992882.0,2026-08-18T14:34:43.7400000
1068,CBPSMNL_V3_11F_Stack_SW02,10.251.104.12,Cisco,Cisco C9200L,High,8,42,4,1,Node status is Up.,BPS-Manila-V3,6229771.0,2026-08-18T14:34:43.7400000
1070,CBPSMNL_V3_11F_SW03,10.251.104.15,Cisco,Cisco C9200L,High,7,42,5,1,Node status is Up.,BPS-Manila-V3,6229747.5,2026-08-18T14:34:43.7400000
1075,CBPS-Gurugram- Singtel 53rd-Pri-CE,202.163.60.170,Cisco,Cisco 4221 Integrated Services Router,High,25,17,1,1,Node status is Up.,GURUGRAM,17708050.0,2026-08-18T12:04:34.0430000
1076,CBPS-Gurugram- Singtel 53rd-Sec-CE,203.101.212.190,Cisco,Cisco 4221 Integrated Services Router,High,15,17,1,1,Node status is Up.,GURUGRAM,17714958.0,2026-08-18T12:04:34.0430000
1079,CBPSMNL_V3_11F_SW04,10.251.104.16,Cisco,Cisco C9200L,High,6,42,6,1,Node status is Up.,BPS-Manila-V3,196181.546875,2026-08-18T14:34:43.7400000
1080,Manila-53rd-Verizon-PRI-RTR CE,65.249.127.214,Cisco,Cisco Catalyst 8200L-1N-4T,High,52,14,0,1,Node status is Up.,BPS-Manila,1122619.625,2026-08-18T12:04:45.2530000
1083,Fenchurch-PA-Primary,172.28.10.10,Palo Alto Networks,PA-460,High,4,48,0,1,Node status is Up.,FENCHURCH,5784276.0,2026-08-18T07:34:42.2070000
1087,CBPS-Pune-WLC,10.253.10.200,Cisco,Cisco C9800LFK9,High,11,26,0,1,Node status is Up.,BPS-Pune,28678666.0,2026-08-18T12:04:49.7970000
1088,Manila-53rd-Verizon-Sec-RTR CE,65.250.4.210,Cisco,Cisco Catalyst 8200L-1N-4T,High,15,14,0,1,Node status is Up.,BPS-Manila,1122904.75,2026-08-18T12:04:45.2530000
1091,CBPS-Dallas-Access-SW02,10.248.100.16,Cisco,Cisco C9200L,High,5,22,236,1,Node status is Up.,BPS-Dallas,5522233.0,2026-08-18T12:04:38.6170000
1093,PLDT_AXIS_1_ILL-RTR,58.71.104.174,Cisco,Cisco 4431 ISR,High,2,13,10,1,Node status is Up.,BPS-Manila,29922710.0,2026-08-18T14:34:43.7400000
1094,CBPS-Manila-TCL MPLS-PRI-CE,10.126.138.98,Cisco,Cisco 4321 ISR,High,28,15,8,1,Node status is Up.,BPS-Manila,34648944.0,2026-08-18T14:34:43.7400000
1095,CBPS-Manila-TCL MPLS-SEC-CE,10.126.142.206,Cisco,Cisco 4321 ISR,High,17,15,7,1,Node status is Up.,BPS-Manila,34649644.0,2026-08-18T14:34:43.7400000
1096,BOKF-Verizon-Oklahoma,68.136.15.194,Cisco,Cisco 1921/K9,High,3,21,230,1,Node status is Up.,BPS-PUNE,18937158.0,2026-08-18T12:04:49.7970000
1097,BOKF-Verizon-Tulsa,65.250.10.162,Cisco,Cisco 1921/K9,High,2,23,234,1,Node status is Up.,BPS-PUNE,38410376.0,2026-08-18T12:04:49.7970000
1098,Gr.NOIDA-TAB-INTERNET-AIRTEL-CE,125.18.103.122,Unknown,Unknown,High,-2,0,8,1,Node status is Up.,Gr.Noida-T-AB,0.0,2026-08-18T12:04:45.2530000
1099,CBPS-KOP-53rd-Singtel-PRI-RTR CE,202.160.245.194,Cisco,Cisco 4321 ISR,High,50,17,0,1,Node status is Up.,BPS-Kolhapur,11779164.0,2026-08-18T12:04:49.8500000
1100,CBPS-KOP-53rd-Singtel-SEC-RTR CE,198.19.56.102,Cisco,Cisco 4321 ISR,High,32,17,22,1,Node status is Up.,BPS-Kolhapur,9769989.0,2026-08-18T12:04:49.8500000
1101,CBPS-DALLAS-TCL MPLS-SEC-RTR-CE,10.126.140.6,Cisco,Cisco 4321 ISR,High,16,13,237,1,Node status is Up.,BPS-Dallas,10325783.0,2026-08-17T23:34:36.4270000
1102,TB-4F-SW1,172.17.182.71,Cisco,Cisco Catalyst 29xxStack,High,43,21,3,1,Node status is Up.,Gr.Noida-T-AB,8289892.0,2026-08-18T12:04:47.2330000
1103,CBPS-DALLAS-TCL MPLS-PRI-RTR-CE,10.126.131.66,Cisco,Cisco 4321 ISR,High,-2,-2,239,1,Node status is Up.,BPS-DALLAS,42311504.0,2026-08-17T23:34:36.4270000
1106,EURO-AS-6,10.91.181.6,Cisco,Cisco C9200L,High,7,48,2,1,Node status is Up.,Gr.Noida-TD,2686975.0,2026-08-18T12:04:34.8230000
1107,EURO-AS-5,10.91.181.5,Cisco,Cisco C9200L,High,7,48,2,1,Node status is Up.,Gr.Noida-TD,2691303.0,2026-08-18T12:04:34.8230000
1109,EURO-CORE-B,10.91.181.3,Cisco,Cisco Catalyst 9300 Series Switch,High,2,38,1,1,Node status is Up.,Gr.Noida-TD,2684005.75,2026-08-18T12:04:34.8230000
1110,EURO-CORE-A,10.91.181.2,Cisco,Cisco Catalyst 9300 Series Switch,High,2,39,1,1,Node status is Up.,Gr.Noida-TD,2682659.75,2026-08-18T12:04:34.8230000
1111,EURO-AS-4,10.91.181.4,Cisco,Cisco C9200L,High,9,21,2,1,Node status is Up.,Gr.Noida-TD,2691272.5,2026-08-18T12:04:34.8230000
1114,BANGALORE-15F-AS-1,172.17.240.66,Cisco,Cisco C9200L,High,17,35,2,1,Node status is Up.,BANGALORE,6228565.0,2026-08-18T12:04:38.6170000
1115,BANGALORE-15F-DS,172.17.240.62,Cisco,Cisco C9200L,High,9,24,1,1,Node status is Up.,BANGALORE,11683745.0,2026-08-18T12:04:38.6170000
1117,CFG-ExitGate-2,172.17.182.253,Cisco,Cisco Catalyst 2960-24TC,Medium,6,64,-1,9,Node status is Unmanaged.,Gr.Noida-T-AB,1501449.5,2026-08-18T12:04:47.2330000
1118,EURO-WAN-SW-A,10.91.181.8,Cisco,Cisco C9200L,High,4,22,1,1,Node status is Up.,Gr.Noida-TD,2684404.25,2026-08-18T12:04:34.8230000
1119,EURO-WAN-SW-B,10.91.181.9,Cisco,Cisco C9200L,High,4,21,1,1,Node status is Up.,Gr.Noida-TD,2686975.25,2026-08-18T12:04:34.8230000
1120,Custom-Gate-Switch,172.17.182.252,Cisco,Cisco C9200L,High,7,65,1,1,Node status is Up.,Gr.Noida-T-AB,21956582.0,2026-08-18T12:04:47.2330000
1121,EURO-FW-PRY.incoforgetech.com,10.91.181.10,Palo Alto Networks,PA-445,High,4,59,1,1,Node status is Up.,Gr.Noida-TD,2686530.0,2026-08-18T12:04:34.8230000
1122,EURO-FW-SEC.incoforgetech.com,10.91.181.11,Palo Alto Networks,PA-445,High,3,57,1,1,Node status is Up.,Gr.Noida-TD,2690990.25,2026-08-18T12:04:34.8230000
1126,GNDC-WAN-FW-Pri,172.18.0.10,Palo Alto Networks,Palo Alto Networks,High,16,38,0,1,Node status is Up.,Gr.Noida-T-AB,15911146.0,2026-08-18T12:04:47.2330000
1130,GGN-WAN-FW-PRI,172.17.80.5,Palo Alto Networks,PA-1410,High,4,48,0,1,Node status is Up.,GURUGRAM,16955972.0,2026-08-18T12:04:34.0430000
1131,GGN-WAN-FW-SEC,172.17.80.6,Palo Alto Networks,PA-1410,High,2,47,0,1,Node status is Up.,GURUGRAM,16786588.0,2026-08-18T12:04:34.0430000
1132,GURUGRAM-INTERNET-AIRTEL-CE,125.18.103.154,Unknown,Unknown,High,-2,0,1,1,Node status is Up.,GURUGRAM,0.0,2026-08-18T12:04:34.0430000
1133,Newyork Internet link - 365308-INET-Crowncastle-PE,209.148.55.201,Unknown,Unknown,High,-2,0,3,1,Node status is Up.,New York,0.0,2026-08-17T23:34:40.2900000
1134,Fenchurch Talk Talk-ONEA86631180,213.246.159.193,Unknown,Unknown,High,-2,0,73,1,Node status is Up.,FENCHURCH,0.0,2026-08-17T23:34:28.9570000
1135,Telecity-Equinix-ILL-Link-ONEA503557,213.246.176.254,Unknown,Unknown,Medium,-2,0,0,9,Node status is Unmanaged.,Telecity,0.0,2025-10-01T06:23:53.5800000
1136,Windsor ILL-100MB_CAL0322249,86.28.73.90,Unknown,Unknown,High,-2,0,12,1,Node status is Up.,Windsor,0.0,2025-10-01T06:23:53.5800000
1137,Telford BT ILL_100Mb_VP70314770,212.140.143.170,Unknown,Unknown,High,-2,0,151,1,Node status is Up.,Telford,0.0,2026-08-18T12:04:45.2530000
1138,HYD-5F-DS,172.17.100.46,Cisco,Cisco C9200L,High,8,23,2,1,Node status is Up.,Hyderabad,10543093.0,2026-08-18T12:04:33.8170000
1139,HYD-5F-AS-1,172.17.100.47,Cisco,Cisco C9200L,High,7,27,2,1,Node status is Up.,Hyderabad,10557955.0,2026-08-18T12:04:33.8170000
1140,HYD-5F-AS-2,172.17.100.48,Cisco,Cisco C9200L,High,8,25,2,1,Node status is Up.,Hyderabad,10557876.0,2026-08-18T12:04:33.8170000
1141,TA-GF-SW4,172.17.182.8,Cisco,Cisco Catalyst 2960-Plus 48PST-L Switch,High,34,44,2,1,Node status is Up.,Gr.Noida-T-AB,9684463.0,2026-08-18T12:04:47.2330000
1145,GN-TD-1F-RHS-AS2,172.19.93.25,Cisco,Cisco Catalyst 2960-Plus 48TC-L Switch,High,22,40,2,1,Node status is Up.,Gr.Noida-TD,9414428.0,2026-08-18T12:04:34.8230000
1154,TB-4F-SW91,172.17.182.91,Cisco,Cisco Catalyst 29xxStack,High,32,21,2,1,Node status is Up.,Gr.Noida-T-AB,30267006.0,2026-08-18T12:04:47.2330000
1156,CBPS-Chennai-FW-01,10.252.16.25,Palo Alto Networks,PA-440,High,6,62,9,1,Node status is Up.,BPS-Chennai,15313307.0,2026-08-18T12:04:38.6170000
1159,CBPS Chennai FW-02,10.252.16.26,Palo Alto Networks,PA-440,High,2,60,9,1,Node status is Up.,BPS-CHENNAI,15311814.0,2026-08-18T12:04:38.6170000
1160,CBPS-Chennai-Airtel ILL-PE,122.185.251.153,Unknown,Unknown,High,-2,0,11,1,Node status is Up.,BPS-CHENNAI,0.0,2026-08-18T12:04:38.6170000
1161,CBPS-Chennai-TCL ILL-PE,121.241.151.153,Unknown,Unknown,High,-2,0,8,1,Node status is Up.,BPS-CHENNAI,0.0,2026-08-18T12:04:38.6170000
